FID,Province,Municipali,CAT_B,WardNo,District,DistrictCo,Date,WardID,WardLabel,Shape__Area,Shape__Length
2862,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,2,Ugu,DC21,11/24/2020 12:00:00 AM,52103002,KZN213_2,145191693.161133,99642.1209756242
2863,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,3,Ugu,DC21,11/24/2020 12:00:00 AM,52103003,KZN213_3,163095385.068359,78426.7247930884
2864,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,4,Ugu,DC21,11/24/2020 12:00:00 AM,52103004,KZN213_4,98652082.9394531,73962.7860322797
2865,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,5,Ugu,DC21,11/24/2020 12:00:00 AM,52103005,KZN213_5,38699357.1298828,29742.6027321382
2866,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,6,Ugu,DC21,11/24/2020 12:00:00 AM,52103006,KZN213_6,163659241.779297,75356.0331305495
2867,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,7,Ugu,DC21,11/24/2020 12:00:00 AM,52103007,KZN213_7,140983869.844727,98408.0523799863
2868,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,8,Ugu,DC21,11/24/2020 12:00:00 AM,52103008,KZN213_8,59689948.0087891,44301.5230328331
2869,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,9,Ugu,DC21,11/24/2020 12:00:00 AM,52103009,KZN213_9,143802314.844727,74242.5212813218
2870,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,10,Ugu,DC21,11/24/2020 12:00:00 AM,52103010,KZN213_10,5764386.63671875,13949.4000457758
2871,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,11,Ugu,DC21,11/24/2020 12:00:00 AM,52103011,KZN213_11,21540416.4853516,23510.0720163867
2872,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,12,Ugu,DC21,11/24/2020 12:00:00 AM,52103012,KZN213_12,148241728.814453,115792.387179636
2873,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,13,Ugu,DC21,11/24/2020 12:00:00 AM,52103013,KZN213_13,82616269.5498047,65538.0785389548
2874,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,14,Ugu,DC21,11/24/2020 12:00:00 AM,52103014,KZN213_14,63955131.1826172,46194.7290350267
2875,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,15,Ugu,DC21,11/24/2020 12:00:00 AM,52103015,KZN213_15,38993521.2646484,34858.2152658031
2876,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,16,Ugu,DC21,11/24/2020 12:00:00 AM,52103016,KZN213_16,101268797.914063,80516.9872654847
2877,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,17,Ugu,DC21,11/24/2020 12:00:00 AM,52103017,KZN213_17,5030336.78613281,11808.6507909371
2878,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,18,Ugu,DC21,11/24/2020 12:00:00 AM,52103018,KZN213_18,11199068.2314453,23022.3738640725
2879,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,19,Ugu,DC21,11/24/2020 12:00:00 AM,52103019,KZN213_19,7196663.65136719,13273.6615588204
2880,KwaZulu-Natal,Umzumbe Local Municipality,KZN213,20,Ugu,DC21,11/24/2020 12:00:00 AM,52103020,KZN213_20,12032518.6582031,23613.9809328785
2881,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,1,Zululand,DC26,11/24/2020 12:00:00 AM,52602001,KZN262_1,1711834865.83887,326658.086960817
2882,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,2,Zululand,DC26,11/24/2020 12:00:00 AM,52602002,KZN262_2,10974537.5419922,16301.5543335939
2883,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,3,Zululand,DC26,11/24/2020 12:00:00 AM,52602003,KZN262_3,120337133.259766,77030.2183727882
2884,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,4,Zululand,DC26,11/24/2020 12:00:00 AM,52602004,KZN262_4,39476601.7929688,38650.1634388257
2885,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,5,Zululand,DC26,11/24/2020 12:00:00 AM,52602005,KZN262_5,31999087.5458984,24615.2853252285
2886,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,6,Zululand,DC26,11/24/2020 12:00:00 AM,52602006,KZN262_6,203058774.126953,85996.2494382975
2887,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,7,Zululand,DC26,11/24/2020 12:00:00 AM,52602007,KZN262_7,29434246.8574219,32522.5444669391
2888,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,8,Zululand,DC26,11/24/2020 12:00:00 AM,52602008,KZN262_8,139735446.175781,78241.001513279
2889,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,9,Zululand,DC26,11/24/2020 12:00:00 AM,52602009,KZN262_9,32685105.0966797,30304.7790896698
2890,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,10,Zululand,DC26,11/24/2020 12:00:00 AM,52602010,KZN262_10,10352381.5166016,17329.3041952099
2891,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,11,Zululand,DC26,11/24/2020 12:00:00 AM,52602011,KZN262_11,151329969.879883,76941.8895603348
2892,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,12,Zululand,DC26,11/24/2020 12:00:00 AM,52602012,KZN262_12,107761675.796875,60021.3133322724
2893,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,13,Zululand,DC26,11/24/2020 12:00:00 AM,52602013,KZN262_13,49789707.8027344,33375.7264220818
2894,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,14,Zululand,DC26,11/24/2020 12:00:00 AM,52602014,KZN262_14,1265478048.85254,214137.789097067
2895,KwaZulu-Natal,UPhongolo Local Municipality,KZN262,15,Zululand,DC26,11/24/2020 12:00:00 AM,52602015,KZN262_15,62744534.7089844,46305.2515435665
2896,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,1,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800001,JHB_1,7471512.8203125,16412.7904063379
2897,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,2,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800002,JHB_2,5893438.21679688,12204.1479218235
2898,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,3,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800003,JHB_3,5162053.62402344,11148.2880656767
2899,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,4,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800004,JHB_4,8131083.38183594,13451.8897167622
2900,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,5,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800005,JHB_5,55789415.3574219,41007.7607800074
2901,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,6,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800006,JHB_6,44658604.8408203,42351.1991330515
2902,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,7,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800007,JHB_7,11601667.7783203,16182.0610084416
2903,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,8,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800008,JHB_8,37458852.0605469,36882.9400073977
2904,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,9,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800009,JHB_9,17875478.3955078,27591.8114514187
2905,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,10,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800010,JHB_10,12941984.2470703,21965.86478311
2906,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,11,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800011,JHB_11,6466601.54882813,14246.1362102206
2907,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,12,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800012,JHB_12,2946025.63085938,9074.12558068987
2908,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,13,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800013,JHB_13,7591436.51757813,17469.280683192
2909,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,14,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800014,JHB_14,4994216.56738281,13647.8732808103
2910,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,15,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800015,JHB_15,2200098.90722656,6919.08645194612
2911,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,16,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800016,JHB_16,3320548.78027344,8935.06080863746
2912,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,17,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800017,JHB_17,6571697.89453125,12966.475191496
2913,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,18,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800018,JHB_18,9077615.94628906,14351.0304534142
2914,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,19,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800019,JHB_19,4281957.82714844,10639.3874652815
2915,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,20,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800020,JHB_20,2772854.62597656,9187.16446715268
2916,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,21,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800021,JHB_21,3131301.19726563,7206.10511068767
2917,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,22,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800022,JHB_22,5026134.31835938,9539.56727973372
2918,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,23,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800023,JHB_23,27790432.4580078,30007.8169122176
2919,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,24,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800024,JHB_24,14065402.2089844,18536.2333230504
2920,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,25,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800025,JHB_25,6353436.64746094,13960.3317133033
2921,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,26,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800026,JHB_26,3597027.20898438,11851.6344949717
2922,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,27,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800027,JHB_27,3701063.34082031,8855.71589668528
2923,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,28,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800028,JHB_28,2663715.01074219,8562.87418407005
2924,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,29,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800029,JHB_29,6702357.21679688,13310.7585352061
2925,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,30,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800030,JHB_30,2594643.98632813,8705.3332333083
2926,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,31,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800031,JHB_31,2604056.34765625,10345.9355815984
2927,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,32,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800032,JHB_32,74049502.1367188,43469.3740676417
2928,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,33,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800033,JHB_33,3900634.38574219,10812.9535165041
2929,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,34,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800034,JHB_34,3541949.93066406,10969.8868494395
2930,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,35,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800035,JHB_35,2352013.20117188,7767.23020618846
2931,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,36,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800036,JHB_36,3632716.01757813,9562.14081876144
2932,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,37,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800037,JHB_37,3511634.83007813,11136.4122230396
2933,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,38,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800038,JHB_38,4373280.11816406,12607.5162523532
2934,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,39,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800039,JHB_39,4631738.84570313,12016.1959339715
2935,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,40,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800040,JHB_40,2208874.734375,8394.8313927715
2936,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,41,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800041,JHB_41,2658839.35449219,9401.81823798342
2937,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,42,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800042,JHB_42,2449469.88476563,8131.42403398692
2938,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,43,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800043,JHB_43,2325040.25390625,6812.27545894367
2939,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,44,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800044,JHB_44,5622040.23828125,12256.4552813264
2940,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,45,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800045,JHB_45,3817167.9296875,11718.3078994016
2941,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,46,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800046,JHB_46,4737237.04199219,11810.2949322746
2942,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,47,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800047,JHB_47,3223043.10546875,9569.31426739753
2943,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,48,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800048,JHB_48,4559453.53222656,13884.8201747811
2944,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,49,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800049,JHB_49,16295251.3154297,21156.3409927878
2945,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,50,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800050,JHB_50,9076866.78125,20265.5241365297
2946,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,51,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800051,JHB_51,2444181.05273438,7386.53096777248
2947,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,52,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800052,JHB_52,2599311.40917969,8432.86074086305
2948,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,53,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800053,JHB_53,67075890.5166016,41308.9546605244
2949,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,54,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800054,JHB_54,21923055.0292969,28684.8142273376
2950,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,55,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800055,JHB_55,9509692.71484375,16687.0666401649
2951,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,56,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800056,JHB_56,10382024.515625,16754.1668951173
2952,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,57,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800057,JHB_57,39390704.3740234,31382.8879454553
2953,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,58,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800058,JHB_58,11648782.6875,19568.3834528036
2954,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,59,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800059,JHB_59,700167.30078125,4375.32250775284
2955,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,60,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800060,JHB_60,6690500.51171875,13706.8388314005
2956,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,61,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800061,JHB_61,2923772.44335938,8667.60781259735
2957,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,62,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800062,JHB_62,454152.59765625,3945.46633890339
2958,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,63,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800063,JHB_63,596473.421875,4974.3609320692
2959,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,64,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800064,JHB_64,1585826.27148438,7308.47193290706
2960,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,65,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800065,JHB_65,5754204.09570313,15227.4974761878
2961,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,66,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800066,JHB_66,10729806.3925781,19648.4500033317
2962,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,67,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800067,JHB_67,5866757.65136719,14593.6607622772
2963,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,68,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800068,JHB_68,21736468.8662109,24979.2788664012
2964,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,69,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800069,JHB_69,5913492.95800781,15658.6678862821
2965,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,70,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800070,JHB_70,33399473.8212891,30075.5711615789
2966,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,71,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800071,JHB_71,14727459.8017578,25866.3756812215
2967,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,72,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800072,JHB_72,13798824.8876953,18984.2162184157
2968,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,73,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800073,JHB_73,12539876.6416016,17405.2432590998
2969,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,74,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800074,JHB_74,17220733.0322266,21761.8769954795
2970,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,75,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800075,JHB_75,796364.795898438,4099.08502255187
2971,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,76,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800076,JHB_76,901283.125,4689.78108676275
2972,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,77,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800077,JHB_77,2772778.61035156,8152.23166116197
2973,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,78,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800078,JHB_78,2789874.39648438,9017.62721654115
2974,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,79,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800079,JHB_79,2207419.01171875,7390.63411024442
2975,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,80,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800080,JHB_80,4007191.46386719,11502.6874327617
2976,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,81,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800081,JHB_81,15711790.7167969,20253.2507991225
2977,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,82,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800082,JHB_82,7864119.72753906,12534.1441421595
2978,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,83,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800083,JHB_83,15000989.9931641,20554.4264552297
2979,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,84,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800084,JHB_84,14478099.8154297,20153.9690244052
2980,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,85,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800085,JHB_85,20337507.8388672,34810.7518037234
2981,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,86,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800086,JHB_86,14560615.9345703,26889.7983436936
2982,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,87,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800087,JHB_87,14857368.6738281,26664.8857111528
2983,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,88,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800088,JHB_88,21084538.8457031,31473.1131544934
2984,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,89,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800089,JHB_89,17633115.2109375,23419.3141394521
2985,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,90,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800090,JHB_90,16950754.9648438,20740.513010755
2986,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,91,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800091,JHB_91,14484138.2763672,19123.5071046724
2987,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,92,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800092,JHB_92,45140782.0361328,40556.7270156014
2988,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,93,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800093,JHB_93,19875798.5625,31908.9289155881
2989,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,94,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800094,JHB_94,70559423.7490234,50303.7052909881
2990,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,95,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800095,JHB_95,3583340.109375,9776.21150371452
2991,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,96,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800096,JHB_96,122488348.489258,61651.1811716991
2992,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,97,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800097,JHB_97,47851568.8535156,39619.9432180686
2993,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,98,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800098,JHB_98,14542403.1728516,26590.809193357
2994,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,99,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800099,JHB_99,10901977.8076172,22256.4919762045
2995,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,100,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800100,JHB_100,12219348.3193359,15932.514295519
2996,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,101,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800101,JHB_101,17557929.0732422,24015.3246604233
2997,Gauteng,City of Johannesburg Metropolitan Municipality,JHB,102,City of Johannesburg,JHB,11/26/2020 12:00:00 AM,79800102,JHB_102,21527311.9667969,35619.8785923933
